id,content,label
984171061337813052,what is tenderly's rpc? a mainnet fork?,0
1016638093782159440,wait they changed the time?,0
966132804624732271,"would be cool for sharkdao to delegate each of its nouns to a seperate wallet – this could be interesting for both its governance strat, but also would that potentially allow sharkdao as an entity to have 6 seperate props at once?",1
1000217594722263072,did anyone get a fomo player count?,1
1016784859504574494,Hey <@&1011390425745080453> created this channel for any input on the voxels plot.  Should we change out the artists maybe next week?  Do we want to do anything fun with any people who sign the guestbook with their address?,0
951256312501661726,"Hey frens - I posted this in <#943943469821476944> regarding Proposal 43, but this channel is probably a better place for the questions:

```This is an obvious yes from me, Small Grants has been capturing a lot of incoming people and guiding them into funding. This is becoming an essential part of the Nouns ecosystem. But that being said, this doubles the budget, I still think public discussion is helpful. Some thoughts from me:

 - would love if completed Small Grants projects had summary reports, sharable press release links with pictures of completed projects.
 - From your last ETH refill what were the success stories?
 - are there any projects that weren't successful that lessons have been learned from?
 - is there a general mandate being developed? a set of criteria being developed for evaluating proposals?```",1
1025965974639362048,How do we deal when it’s a different day like a Wed in EST is a Thurs somewhere else?,0
1013663445083766875,Hmmm can we do 1 hour later?,0
1010226849302974584,"Leading with gratitude but I am curious, is there still a backlog of retweet prizes yet to distrbute? feeling yoloish",0
956745554975674449,"In a sec, are you reading my mind? lol I was just working in the duck lol",0
937829422407507979,What's  this ser? cardboard animal?,0
896008387798642688,"By ""descriptor"" u mean ABI right?",0
1092588663629697075,What was announced? Usually we say it in the actual contest.,0
1028021357885259806,"<@913511173272522802> Really digging your space proposal, will yall actually go to space or is it just for astronaut training?",0
1089963903678681168,someone have music?,0
947164560480141312,"Agreed sounds less of a pain this way. But this does mean that all voting will have to happen in the discord which means we need to address two things: 

1) We need roles for all voting members. And potentially roles for working members (like secondary reps from projects eg) and
2) A gated channel for voting separate from this discussion channel. 

Does anyone have the ear of a nounder to see if those are possible?",1
1083153951534358648,"like, vote YES initially but changing your mind and wanting to vote NO for the same proposal?",1
1059990608762114149,"Yes you are fighting you also started it. I'm not against them I just want everything to be fair, don't you agree?",0
956756999872344095,how to revoke if you were to ever sell your noun?,1
981028059882868807,has the nouns dao felt that need?,1
963730867245686794,What's up <@357667384342872074> !!!??,0
985346216030273626,What’s stopping all the other sites from using these.  We should be getting ⌐◨-◨ on as many sites as possible.  Imagine credit reads “artist name ⌐◨-◨” on sites everywhere!,1
1089587671875207228,"<@708131862731554917> you forgot to lead with, ""xargs is going to kill me"". San won't kill you, but he will reply and tag you for every piece of information that he needs.  

Would you like this as a soapbox with channel/team role/etc?",0
879863543862788147,Would be able to mint as an NFT?,0
1090337248274288762,<@650824125056548865> any chance we can do 2:30pm ET on Thurs this week? or maybe tomorrow 5pm?,0
1015928442698600458,i heard you all need us to bring coffee!?,0
1045066980094386306,"<@708131862731554917> i think you mentioned this might be canceled, any info?",0
1004161647516065852,Do ETH bros know magic eden? Big in the Solana nft world tho 😂,0
1082398922632339497,but once they have happened does that not open the potential for more?,0
964198426923401226,apparently I've been banned already?,0
984926114927489104,What do you receive for getting a proposal approved?,1
979412599479353404,"could nerman tell nouncillors they were going to miss a vote prior to missing a vote, minority report style?",1
983446874432372827,"do you have any estimate by how much can the gas be reduced?
or any thoughts on what a good target can be?",0
1041458115025060023,"How is the guest schedule?
Mr Boney suggested we have one of the NFT Fest AU crew on this week.",0
1090006445765959790,do you have any more earth-shattering announcements for me to scream about this week?,0
1072950835706859590,btw <@170689631174656000> any chance we could get some high res stills from this video?,0
979464629736570920,"OK, so how long will it take for that Noun to sell at or above 313E?",1
1032417807285108847,do ppl talk about nouns in here,1
979117365860114432,Didn’t know about this one. So this was you and beautiful swapping?,0
997109303964086433,Is this stated somewhere formally ?,0
1001907359041466480,see what? Is the prop ready to be executed?,1
979582583346180126,Anyone doing anything fun for memorial day weekend? <:noun_face:863562478546190358>,0
933473881740705912,Do we have budlight in here <a:noun_brain:864144999901823007>,0
1047951591732432966,Does anyone here happen to have a repo of 10+ pictures of things with Noggles on them?,1
985210400901582848,"Hey Jon! Can you break down how you got your $36,000 cost for 200 posters?",0
985561435604148274,"Buenos Aires! Gm from the past, how's the future looking?",0
1013121497516216330,Oh shit you in there too!?,0
942187159899762739,So should I sign you up?,0
1078298313520074772,<@202986009216942080> is this good for you?,0
1016953556709949441,Is there multiplayer mode on CK?,0
1006178157897973850,anyone know twitter for Jake Brukman?,0
1050955777713643581,9:05?,0
1033066579723821156,<@708131862731554917> you good? Need that hawkeye,0
1014215479033856142,Is there somewhere I can find the Nouns glasses logo file to use for a product mockup?,1
953713975265230948,"no, but maybe we should?? 😛",0
929247058131550209,Do noun holders earn a percentage of treasury? what is the treasury used for other than funding proposals?,1
1001604582021013544,"Should we do something like live raffles on the show? Or maybe like some prizes that are given out on the show.

Like what if we called people from the audience and asked them a question from the day before? And they win a prize. So some more live contests to mix it up. (Similar to that awkward contest I had yesterday 🤣)",0
922994065409200149,Not allow to inv people’?,0
990807506974568468,Seems like it?,0
1015587790186094653,c/should we open a channel for soapboxes?,0
1046578037921157120,Why I can't discord on the minting page?,0
856619668051984465,so noun auction every day for just 1 year or forevr?,1
991019196408299540,hey! how can I help? not sure I'm following the convo 🙂,0
1032364753336672406,is NNS like official?,1
976228391156076636,what are these questionable things?,0
1088069298074947615,"<@738431505927241828> by ""Prospectively, I wouldn't pay for restaurants to rebrand as Nounish --> the goal is to find ways for it to pay for restaurants to rebrand as Nounish."", you mean finding a way for Nouns Deli (specifically the Open Franchising Model) to pay for restaurants to rebrand as Nounish?",1
1064295867479248926,As a permanent feature?,0
1086103083874009210,"this nomo draw for marianpedroza is listed to send ""noun town"" to them... but I don't see any NFTs called this or similar to send them. Assuming it's the welcome to nountown short animation NFT. 
You happen to know more about this <@708131862731554917>?
Do we have this NFT somewhere?",1
1059506582804774922,They didn’t say “NFT” did they?,0
1034454558606360647,Which 1/1 sir?,0
1030872724039549049,"haha the current Nouns Museum is already beyond awesome!  i'd love to build something new for the community, so we don't duplicate the work and move the project forward efficiently.  i'm trying to decide between (1) a 5 vs 5 soccer game among Nouners internally or we could also do it externally vs. other projects like Meebits (2) an immersive fomonouns space where the next 3D noun models are displayed and people can walk around look at them in 3D, discuss about them, and then vote on the next one.  thought?",1
994129218541736007,When are you gonna come on ser?,0
1055206086728228884,yes. are you dong music or am i rugged?,0
973943440813469696,Well that’s something —still no reason given? 🤷‍♀️,0
945829160247525407,Maybe we could try and revive/rebrand nouns party?,1
1070921701589798912,we might need to have an emergency messhup meeting?,0
1025515484558397440,"it's the 400x400 compressed file tho, so I'd say it's probably worth reaching out for the full image if you can? rcsa is a good backup/last minute thing but. yeah.",0
898525070073409547,"Hey all! Hope this is the right channel to ask  - let me know if not 🙂 I'm setting up a DAO for one of my projects, and found the ""Governance ‘Slow Start"" (on top of Comp) idea interesting and appropriate. I found this repo from comp (https://github.com/compound-developers/compound-governance-examples), for building UIs and assume Nouns DAO forked the underlying gov protocol and then built their UIs based on this suggested approach? I was wondering 1) whether the fork that adds Governance slow start is open source and available somewhere, and 2) whether it would be possible to implement all this in a more lightweight way, by e.g. implementing a strategy for snapshot, and 3) whether that's possibly already been looked into or done? Thanks in advance 🙏",1
971092319040331826,I have a Question. When do we have townhall meetings for the Nouners? Need to plugin into East African time to i can always be on them meetings.,1
935487944242901043,Ill add the remaining nouns glasses later this week. Do you think we should introduce more colors?,1
1040121530849448047,They’re down! When works best for you?,0
918000173416849429,do you have contract data enabled on your ledger?,0
994703800000589894,"Have a question for ya, can ya accept my fren request",0
977756631813222401,Why not transparency? Because it just didn’t feel right (nounish)? Or lack of control/intention of look? Or something else?,1
969649454128988241,"Guys, did you check out my proposal on discourse?",1
1026182735871614996,"Do I include the working hours for Soapbox with ""Approximate hours spent per week on TNS"" or is it just exclusive to NOC",1
1075088025517838348,<@708131862731554917> can you please mention the nomo # when you announce the nomo draw winners moving forward? I cant find this owner,1
969300159844454411,<@827708794841727076> new traits via noundry?,1
873900664701480981,what is this supposed to mean?,0
1012056162927120395,Can we ask everyone to use the noc app again? I want to build momentum and create a habit,1
968916185519370340,"ah ok, well maybe we could jump in and help to shepherd the script through a finalization process and help with execution?",0
1027271185249079317,What head should we pick for upcoming marathon? I pulled this whale nouns from Mesship's coloring book.,1
1017127375491846144,"I don't know where to start actually, How to get started? Any advices?",1
998070759446564864,"Hey, not a noun holder. may I bounce off ideas here?",1
1031261979186311178,<@813421644298321961> do you track your socials based on the type of content you post? I feel like your a god at attention harvesting through thought provoking comments,0
978413152943353946,<@813405185686634506> cant post here but maybe in another channel?,0
996555653294346290,"Do you guys prefer that the site says to DM us in twitter to reach us, or discord and tag someone (who), or both?",0
958924855863021569,"love this ""did you know that the intro is the same every episode"" 😂
https://youtu.be/IzShbEg8awY?t=104",0
902213511491493958,"oh, in this scenario, all future tokens will also not match the index, in perpetuity - right?",0
994637137255350312,is there a lil taco <@989290640573612152> AKA Taquito ???,0
1035991861560623254,crap my phone died lol be there in 1 min!!!,0
1025091162287120444,"ohhhh `  title: R.pipe(extractTitle, removeMarkdownStyle)(description) ?? 'Untitled',`",0
1050909405895458857,do we have an invite link on our cal?,0
1059156967278530581,Is there not another DAO Incubator round that starts tomorrow?,0
1004026042127761499,do we do the closed to open eyes?,0
982982682067763200,can you see the above?,0
981218527702814720,anyone got an invite to the nouns vision discord? inv link appears to be expired from the premint site,1
1052026673748512778,Milk and cookies have a guest too?,0
987844148637864028,How’d you take these?,0
1022940798720946247,What would you name him/her?,0
1064136015314419763,What is with this bot!!,0
1037584140373069834,gang what time ba today or tom?,0
975920148403859466,Aw ya?? So it’s like a sub-collection?,0
1067409980166250571,where's davin,0
943921166450565150,This is essentially SharkDAO right?,1
984565897106710589,is there already a stiletto or pump? 🤔,0
963837046219231263,is there goat yoga?,0
967146915579965541,"you are welcome Ser, is there a twitter account connected to this project I can follow for updates on the evolution of this Beast of a car?",0
969279151796273202,"since you can resubmit so its kinda like ""not yet""?",0
1005151141706858588,I've been reading a lot into DAOs and heard about snapshot. Anyone know why nouns does not use Snapshot.org for governance ? Could it be possible to migrate the governance to snapshot. I'm wondering how snapshot can trigger transactions though,1
1049365115448873062,Who was your source I’ll kill them,0
1028356964788473966,Ok are you in the entrance?,0
1091532097967100045,"How are we doing on the relaunch sir?
Are you still with me?",0
967139013200859226,What does one bid for an actual “cash cow?” 💰 🐮,0
997125954134626395,"Hey @everyone 👋, was researching on Nouns, can please anyone help me in this?
My question is what's the DAO main focus? 
Is it acquiring new members or giving better experience to current members.
And on what DAO mainly spend on?

Also, what's the nearest and long term goal of Nouns DAO?",1
872967778913632276,can the dao bid on nouns?,1
1060695819239559239,curious if you have any ideas for what you’d like to see?,0
1077609915394310184,"For me success will be gauged upon the steadiness. If sales dry out, then that’s a valid position. If we sell 200 copies a week, steadily? Then we can project that sales will continue in a similar manner, and over the span of a year, everything will sell out.",0
973448706164686850,"Ok, but to be clear, someone has to sign (on gnosis?) and then the vote is executed?",0
1037593412167282709,"Where are u from, Hello from Vietnam 🇻🇳",0
895268915037474846,dogecoin has a ceo???,0
984893871160954920,how does this solve the problem of server-less tokenURI generation from off chain parts?,0
991438292245545141,o que e o lost noun?,0
866796854321610792,"And now I just joined the bidding thing, have 18eth is that enough or shall I ask for more?",0
1040665428369879071,gm! do you need a starter here?,0
901196617451978773,would it be fun to include a 1 ETH fee in the proposal for the individual or team that creates the winning ad? we could have an impromptu contest in Discord,0
1006040377410723902,which should we open with?,0
1090279473959677962,so not best option but im a backup?,0
989656446121701396,has anyone tried deploying the monorepo contracts with foundry? i haven't tried but wanted to get an idea of difficulty before diving in,1
917227984627322890,where does the yellow come from 👀  I just made this just cuz now i want the asset,0
877664664782250014,any help?,0
1065250985854906399,"Sooo, I made a whole lot of memes for the ""Memes & Marketing round 2"" - I'd love to share them on Twitter, who are good persons to tag? @nounsbuilder obviously. @nounsdao too maybe. who are the people most involved in nouns builder though?",1
997494770966483004,Bien y tú?,0
984324134320365618,Could someone tag this guys please? I’m AFK,0
979710214905425970,Where is the “take my money” button? These blocks are so cool!,0
1008143151761989723,"I see dopamine prop has been ""cancelled"" - any update that i am missing?",0
905141472146386984,"brought this up on the last nouners call, but just want to circulate here for emoji consensus. we have ~3 different people who have been contributing to the project in different capacities that are interested in a 3-6 month full-time contract and / or residency with the DAO. one is a designer, one is a full-stack developer, and another is an experienced community manager. assuming reasonable requests for compensation and details around scope of work & engagement, is this something nouners would approve?",1
969654925644660816,<@372465201808670721> can I DM you re: Prop House x Nouns Story Foundations?,0
990077294880120842,So replace all 3 of them?,0
1085142363007103056,are we rugged?,0
1064294851010633748,Overheads in terms of?,0
1024463293630402661,Let's boost the ComicDAO contest?,0
969961154069798962,"You like the earthier/chocolatey notes then? Except Ethiopia, like your bit of floral every now and then?",0
1077281892216348773,So you can’t print more of the book if it sells out?,0
1083837256357396490,"little under 20 minutes out, y'all ready? <@475621532186574853>",0
1085757641382445106,For a contest through calabara creator contests?,0
998179945937379329,Favourites so far?,0
1053458587277611028,Anyone have any pics of Nounish Holiday Cookies?,1
1022603337624985670,is there an estimated time for prop house v2 to get released?,1
1025581418383941632,How do we fix this?,0
1030123968142790747,is the 10min rule already in effect?,0
980164668255526922,"Have used in several projects...not that i'm super intimately familiar with it, but maybe another head might help?",0
906248475354750997,is there a simple place to look for what (expensive) things the DAO is currently contemplating doing? Feels like nouns are trading at a giant discount on their share of the treasury but also a big opportunity cost to tie up ETH if it isn't being spent,1
1085352056660955187,?? as opposed to what?,0
988784473233580073,You don’t see this post at the top?,0
866917580380176434,How do we see prev. rinkeby nouns?,1
906687752395980828,Okay should we let someone specifically know? I’m assuming our Noun will be going into a multi-sig in the next couple of days,0
984473348492910602,"shoot, when does their call run until?",0
984992769309302814,"yea these are the first sets off the molds and the very first samples of packagng, been in a panic over fed ex this past week so happy they made it  cant wait to see umans waring them??",0
984507421428961280,May I pls request to see gnars on this list? <@819316859097579530> <@393902285396377612>,0
1054436394656878652,Spitballing on this. Do you think there could be any merit in making it a cheap mint or something with all proceeds going to charity?,0
1001258741884264619,"what kind of auth are you relying on from firebase for wallets? what's being persisted there some session data, user ids?",0
984911352814530601,something like this? https://nouns.center/talent,0
1010708522784268412,"Going back to a really old point here, but if subgraph decides to charge soon and our project is reliant on the nouns subgraph, how’d a developer got about requesting to use it? Would the dao be able to hand out an api key (given it is for a legitimate use case) or we would have to make a request, say in small grants for funding?",1
1017467817538375780,any volunteers for tomorrow?,0
1011771267071885322,"Wait, mention in admin to get this idea booming?",0
878309660480897035,Couldnt anyone make a bunch of NOUNS and mint and sell them? 🤨 🧐 🤔,1
1003829022091911229,is lil nouns an official noun collection?,1
1047272922802303046,"6:55 pm EST, right?",0
1024489845466341396,the orange jacket that patricio has been wearing since forever?,0
921348355274186783,why?,0
973177574068990002,"This looks amazing! Is there a link where I can find out more? (New here, thx)",0
1008845183602929664,New contest?,0
1001795692953612339,"Do you tune in to the show?
We announce winners live on the show.
The most recent were:
```@yumiart105
@hapsigmi```",0
997440073089953802,Has anyone made something like this but with all the original Nouns? I would love to hang up a big print for my wall. If it doesn’t exist I think I will make it,1
1014577745759572010,"also, was there a way on the sdk to hide all traits and background to only show on trait from seed?",1
1060205662400950423,Would you be free one day this week to come on our show to chat?,0
988847971108012092,Bros.?,0
1054716764098928702,"this is obviously not stealing, but what i like to call a johnny come lately co-op. am i alone in this assessment?",0
973439548287754260,looks line we want brian to help automate it? let me know how i can be of help,0
1066325136367697930,You're Turkish? 😊,0
949765060924936313,"where’s the stream, 🥕?",0
1064295163792461934,What’s plan b if your new liquor license application gets knocked back?,0
964603771843907584,hey <@410593947027505162> I am not seeing mine as well as a foundling. Mind double checking the list for m3tamonk.eth?,0
1086318395475116105,can anyone volunteer to do a retweet picker?,0
1063872684569665646,What does that even mean lol,0
1000071770377830470,"Hey guys. 
I have been thinking about the possibility of creating a channel for the NounsOS.
I am building the NounsOS mvp as described in the proposal and would like to have a place to discussions, feedback, suggestions, updates, etc. 
Do you think it is possible/viable?",1
1019367307971133481,"""not nounish"" = ""does not align with my personal vision of what nouns should be""

correct framing?",1
1002574773198532618,if we turn the question around — what kind of props would we happily pay half a million for?,1
903077364857196544,Idunno what im doing fam. what do we think?,0
1010295580515389530,@everyone I will host tonight. Cohosts?,0
1057520209897992262,<@959129955755757588> what was the middle part?,0
1000064065118421082,"perhaps it's better to consider a block-friendly alternative to Arbitrum? e.g. Polygon POS, GnosisChain?",0
1006082606263193741,How do we get nounify.wtf to add the noun o clock circle,1
1088173021581283328,Why is the biggest track Mobile App?  Stands out and I don't get the logic,0
1012266841344848003,and we end up with a puck???,0
992627137452462120,Not sure if Submissions  are closed? But I have 3,0
1027316921332404294,seeing alot of adults carrying plush teddy bears...is that a thing now?,0
974847666976596008,"could perhaps have them sent to a multisig that can be executed from snapshot (or even discord) using zodiac reality module, use nouns as voting token, and still participate in their governance as a group? eg. submit lil nouns proposal to change every 11th lil noun transfer to said msig. just a random thought since i have been using zodiac",1
1006176359741145118,<@959129955755757588> Got the 9?,0
960652586321600642,yeah sorry its on my list. i can take care of it. what is the nouncil address to delegate to?,1
1076329008934953090,yes! are you available as starter?,0
986331559009325136,"Quick blerp! I started designing and pondering a financial literacy board game a few years back. It will be digital with potential to produce physical sets. It just so happened to bring the prototype with me on my little excursion to Mexico. When I came across Nouns I got fucking hyped and pulled out olé faithful.

I still need to finish the SDS, but almost everything is already laid out in my noggin. 

I am having a hard time connecting it with the noun esthetic, BUTTT the purpose of the game is use real world scenarios to teach people the basic personal finance and investment skills that school just so happened to bypass. I am hoping with this game I could help people free themselves from the cyclic path of financial struggle. To me that's pretty dang nounish.

Would love to collab with some others to help me with the coding and final design.

What chall think?",1
997437013814935562,I’m very eager to host someone from the Nouns team on a twitter space interview. Do you all do that?,1
912509483295596605,Has the goat been secured?,0
997380812926373918,"Not yet.
Are they in notion?",0
1008799268183736392,Am i breaking up or toady?,0
956755676078686259,Will u make one with blue glasses n small gold chain on neck?,0
963471130801373184,Did that little kitten crawl out of your trashcan?,0
875076698733940746,how do you see prev auction purchases,1
1065264940979597333,"<@303004182129147905> what is the toggle ""loopback""?",0
939951046283919432,Nice! Did you “upload” this to the experimental playground to generate new combinations?,0
1020450395098726411,"First of all, has anyone else ever dreamed about Nouns?",1
1017825125787254804,what's the plan?,0
976511537529372742,what do you think is the most likely failure mode given the current structure of nounsdao,1
984942751344898138,férias?,0
1006801270281093181,how can i vote in the website ?,1
959558864116777050,"are nouns owned by the nounders able to be sold? I'm part of Wizards DAO and we've been discussing purchasing a noun, we thought about trying to influence a wizard hat noun to be minted through fomonouns but if the nounders would be open to selling noun 60 then that would be great as well. not sure who we'd need to speak with to make moves on that though",1
1035001245984886865,i mean what are the chances that 3 of us will get hacked that bad?,0
882429954124546068,"this would fall under your discretion as stated in the prop, correct? i.e. initial tx from dao doesn't change, it would still be 100% of funding (96Ξ)",0
982830265124675594,ooo what is this?,0
889834592343826452,So i got it but missing the details. How do i contribute,0
932692675558252645,"were the buttons turning green, or just grey?",0
1075540491216625685,"has anyone ever explored a dao treasury functioning like an endowment? say like for a college. the principle treasury is preserved at a certain threshold that it can throw off a reasonable yield to fund proliferation and builder projects and principle grows via auction and remains untouched? a 6% yield of nounsdao would throw off about 2.8 million usd a year rn without touching the principle. like these big decentralized projects could function like large institutions and universities, like rather than commercial business models.",1
1073301028138663937,Hey <@908131408990584852> -- any feedback?,0
971164314436263966,drone pilot program? 🙏,0
963631395173957632,<@303004182129147905> are you able to make it?,0
983908967275176067,hahaha is that the story about the extra large condoms to make the soldiers feel bad??,0
979210763908562994,For real? How does that work?,0
1072106462052089897,"Hello, I think I don't understand this prop. Any insights?",1
998237126879629403,<@816727974485164062> I was told you might be working on some stationary Nouns projects? Would love to know more if you can point me in the right direction!,1
1034122960753135638,Where are we going to ask Nouners questions now?,1
985219779377922098,Yall at Consensus?,0
1048374899258953760,Ok can you prep the tweet?,0
914551535025938493,that's interesting. maybe find a handful of members that want to do it..? (as in run a few nodes),0
1000069515192844339,"I did. It looks very similar to what I proposed. Do you think I should go with small props, or my tool be inside your prop? Also, I believe you will have a better design that I did 😅",1
1005933092516659361,Kinda confused on these lol is that what we are going for?,0
883404704774778960,"through my brief search I have found you guys, Nouns and also Lions and I think SewereRats? just wondering if anyone could give me more insight or a breakdown or anything really that could give me a better understanding of all of this <@372465201808670721>",1
1019236018500681769,"pardon my ignorance here, but is there anything to be said about these looking pretty similar to the <#928374555968413706> figures? has it been a collaborative effort or did they both arrive at the ~same place independently?",0
873339639174410240,Billboards promoting the project?,0
1042923798502064228,Was nounlets a flop?,1
991144708317380678,"is that a thing for 5 years from now, or now?",0
907613548253954089,"Are people aware of that? I wanna learn more about nouns, where can i deep dive into it?",1
1019711586769833984,hey is there a list of all the prop house winners or do you have to go through the website?,1
947553234019569774,Or you going to sign in with the wallet and get the user and collection name under nouncil?,1
1018490161883004969,<@303004182129147905> sounding good? 👀,0
991827278566801471,What’s the bottom middle? Mist?,0
1052975701067829308,Do we know if anyone is working on an Art Pack submission? Anyone talk to anyone else working on a prop?,1
980604886632779777,Is it okay to use only glasses on artworks? ;o,1
998911040769241159,"This is truly epic!!!
How can I get one?",0
904116893647011861,Is there a specific channel for providing feedback or questions about the official website?,1
943581375892717689,"I think it is helpful for everyone to take a step back and pretend you don’t have as much money and don’t own a noun

Would you personally buy a 1% interest in a Noun and then spend a good amount of your time personally thinking about and engaging in Nouns DAO governance? Would you feel your voice was being heard? 

If you wouldn’t, why would we expect other people would?",1
1038996565639045151,"Where did he repost, on TikTok?",0
992075172653834250,"eligible for what, receiving the poap? do these poaps have utility? if so are there potential consequences that de-centivise unintended behaviors?",0
996147064020942918,<@850478993463443487> when do you think we will have the real new art?,0
1039234512988672102,ok! do we have a plan for graphics and a tweet?,0
867204672096043078,Haha 1/200 to the power of 2?,0
1033787481281269901,"I mean, why not just grab something that’s already public domain?",0
1034718343678148708,anybody know that project?,0
914700811811041310,I look forward to proposals you design.  What kinds of things are you working on or what do you think would be good?,0
1064695633258221578,"Did you allocate 30% of tokens to founders? If so, I think the first 3 tokens would be owned by them, and auction would start on token #4",0
1032291433341784135,"Speaking of, what the hell are you doing in here?",0
960384931446521856,curious what you’re looking to use it for? i see you’re an artist. always curious about peoples approach to how they think about working with Nouns. anything else you wish were just available?,1
973932860379656202,What do you mean?,0
995416258352795782,What is that really,0
933420221480435713,more than certain percentage?,0
927584792109801542,"Can't live without it, is there a way to take this beauty with me? Send help 😂",0
992912049246048430,i am assuming you don't need a notion for today.  anything i can do other than retweeing?,0
897562582871851009,nice / what projects are you working on?,0
1085034227059392512,<@&1026957249404485632>  Can we get the Tweet Text  for this week?,0
1055941539936870510,"Hi everyone. I want to correct my exam because it has some errors, what should i do ?",0
1032619222309806130,<@804175509986607115> hey how's it going? Long time no see!,0
1065437459757932565,"<@930317640487030854> — Today at 4:46 PM
Hi...is the Friday night at 8pm slot open? 👀",0
1021065446901956638,why is gnarsdao not funding this?,0
1012245394039783424,what is this sorcery,0
1031686949024583792,Sure. I'm curious what is the max amount we can go before we reach diminishing returns. Would Winning 1K bring in different type of contestants? How much better would submissions be than for a $100 prize.,0
1032012046608379955,Is there a guide on how I can do this?,0
1029611401515372585,<@650824125056548865> for the Lil Sisters?,0
1010210438069375067,<@372465201808670721> who made this?,0
1005973134224142346,What do you teach,0
1007679053471432744,@everyone Who is hosting / co-hosting tonight? Also can we plan for Saturday Sunday as well,0
874328278595424266,does the winner of the first noun auction have complete control of the treasury?,1
984547742489645116,whats cc0,1
1018309534479032450,is it too late to ask if you would start the space so i can co-host as contestoshi?,0
1050643483368620053,Looks great! png? What px?,0
954533289815842850,founders own the treasury?  and you are proposing nouns buys all the above ip outright?,1
1015639856241709116,"so i do an edit, joel does one, then i do another? what kind of ponzi is this",0
897859702019473408,How’s everyone doing today?,0
871414784506085427,"ethh address that made the bid, Gremplin?",0
1019485575071404142,We can do a twitter picker for pfp change for contest?,0
987112375507361812,cuales?,0
1070663363757084774,Are y'all on iphone? cause im on android,0
1031986569936126022,This seems to be out of nowhere right?,0
1084752653084528730,<@1071217356254232719>  are we good for tomorrow's show?,0
1017853483665330306,Alguien me podría explicar un poco mejor como va ?,0
1057783898169413632,"channelId: 1050123229366337609, guildId: 1046798799961595995, authorId: 1057769643944706058, 
        type: 0, timestamp: 1672265729323, id: 1057783878561038467, bot: true, author username: roko-dev,
        

content: $channelId: 1050123229366337609, guildId: 1046798799961595995, authorId: 1057769643944706058, 
        type: 0, timestamp: 1672265729156, id: 1057783877860610139, bot: true, author username: roko-dev,
        

content: $channelId: 1050123229366337609, guildId: 1046798799961595995, authorId: 1057769643944706058, 
        type: 0, timestamp: 1672265728934, id: 1057783876929470525, bot: true, author username: roko-dev,
        

content: $channelId: 1050123229366337609, guildId: 1046798799961595995, authorId: 1057769643944706058, 
        type: 0, timestamp: 1672265728892, id: 1057783876753301514, bot: true, author username: roko-dev,
        

content: $channelId: 1050123229366337609, guildId: 1046798799961595995, authorId: 1057769643944706058, 
        type: 0, timestamp: 1672265728685, id: 1057783875885080596, bot: true, author username: roko-dev,
        

content: $channelId: 1050123229366337609, guildId: 1046798799961595995, authorId: 228925367472095232, 
        type: 0, timestamp: 1672265728557, id: 1057783875348209684, bot: false, author username: evets,
        

content: $Hey what's going on?",0
1032411986480353331,can we put in a placeholder for him somehow?,0
997214963649232946,What about a web site where people can log in work requests?,0
1030506348804317214,<@448851407999860746> what is a great traditional Brazilian song we could use for starting up? could you send a youtube link here?,0
1016440138936619029,for thumbnail are you talking about the image for the main tweet?,0
999895444513632277,So do you have the proof or its just another of your baseless allegations?,0
953305910170771567,Hello! What would be the easiest way to batch convert noun pngs to svgs?,1
1032303785890021547,Let’s commission an Yin Yang nounish art?,0
1027348692157599814,"<@650824125056548865> https://twitter.com/thenounsquare/status/1577785778696065027?t=0UT7A0KLLGws46P5_ZID9Q&s=19
Is this Soapbox happening today?",0
1023031228384944188,Omg is it the mfers cc0 poker?,0
1086403602962198629,"Why is food a good business model? Everyone needs to eat right, so the demand for food is consistent and reliable. Your local coffee shop plays role in many people's daily routines. It is also one of the most reliable business models when it comes to scalability. Additionally, community is a big part of the culture of local coffee shops and delis, imo making it a perfect integration between Web2 and Web3.",0
964534165011841024,why not just give money away?,0
1016387880601522186,"love the idea, we'll most likely add this post POC",0
1069444924224831578,"yes, and clicked accept.  😦 maybe need speaker too?",0
872364032273842227,anyone do anything cool with a rinkeby noun yet?,1
1053394585839218738,are we storing the audio files?,0
903254741637820486,Is the Headdao and Nouns the same founders/creators?,1
994754466219827241,"my main q with these high budget physical goods projects is do they have distribution? who is the customer here besides some fraction of the existing nouns community?

as an example: i'd be pretty disappointed in the mad happy prop if they don't sell out to their existing customers",1
1080151859303559278,Where can i claim twitter space poap?,0
935667184531816458,Tom's Shoe style matching for every Donut sold?,0
998292030897799198,<@708131862731554917> do we need anything done for LITE today?,0
1023893598531485727,"Ayoo, do we need to send message in twitter? Or wait for the announcement to claim our prize?",0
957642695998853180,can you take some screenshots too please??,0
1030484767008882739,What do we have that's at the same ballpark of potential?,0
887338036277424189,"Dear nft fans, I just want to hear what you think , what if NFT will bring in ethereum if you just own it? Like a stock that pays dividends. Together with programmers and artists we created this new form of NFT ownership based on software that distributes to owners of a certain collection all ethereum from sales and resales of subsequent assets. In fact, you earn a % on sales and resales and on the growth of asset value. Who is interested, write to DM, not to spam chat, I will send you the official press release of the project.",0
989657076760473651,Who’s using taco emojis?,0
