id,content,label,Not Relevant: 1000 | Relevant: 725
969194308148297738,Gm Nouncillors I will not be able to make it to the meeting later this morning due to work objectives. Could one of you fine members share the agenda on your screen today? Hate to miss the call but will be playing it back later 🙏🏻,0,
917647147720114176,am i doing this right?,0,
969559016445460540,going for wizard?,0,
979450257895194654,"thats pretty cool, is there a proposal attached to this or have you guys put out any mockups?",0,
974152067063111701,<@875777887217782825> How will the collection be sold?,0,
915012255249215508,Is there any consensus on the PANTS / SHOES situation?,0,
1007365072332521604,You have the link to the latest one?,0,
1070088368987320330,Rugged?,0,
964272885931839558,I see that my numbers attached to an outdated account I made when I was starting this. It's not letting me remove the phone number from that account. If i delete the account will that free up my phone #?,0,
876544712385916958,Who won it,0,
1021402508507234305,I read <@372465201808670721> message that says to use the actual photo URL not a viewer.. Is google photo a viewer?,0,
1083157997091573920,it sounds like you are seeing something totally different.  are you going in through this to start shows?:,0,
974554476830654495,thanks for the warm welcomes! will anyone be at Permissionless btw?,0,
1044996699854209074,"yup, everything was fine, where did you find this?",0,
1008061590924427325,<@930317640487030854> do you want to chat before the space or just let it rip like always?,0,
1074798602007879741,Is that the equivalent of burning?,0,
920288303897530368,"Got It. So if I win an auction of the noun and ends, I’ll settle. Which means I’ll win that noun and the next noun to be sold will be minted , generated to me as owner ?",1,
958982622346874900,"<@!372465201808670721> - idea: maybe we can set up a discord call/twitter space to review and discuss the props publicly? nouners and other community members can share  thoughts and feedback. 

Or maybe even proposers can choose to come up and pitch or answer Q&A?

This way we get more color on the props, and we provide feedback for those who won't win so they can try again with improvements based on the feedback in the next round of funding?",1,
991991477259476993,"So, learnings from last nights spaces. go! 

What worked well, what needs improvement, and any new ideas?",0,
930532460301803530,Maybe thats a disadvantage of the pose?,0,
1022913163341078638,"I have been talking to <@800897343729041460> How about also potentially doing a Spanish language soap box, any chance you guys might want to collaborate for a bigger audience?",0,
944416262300262412,can we go back to rink on this one??,0,
928387760249774080,is there personalized financial incentive to become a member of the dao? i think its amazing but am confused why so much is being spent on the nouns to join the dao,1,
1014185637437513752,Where are they from? Who did they hang out with growing up?,0,
1021798218297790484,"Heya ser, is Sharkdao a no go today?",0,
876852329289224192,Any black mirror fans? ⬛,0,
957088782195232780,<@!846122580900446208> What if you create a system that has no liquidity so that the only purpose for governing is the ability to participate?,0,
1022295995813470219,we would love you in the space please join??,0,
1006179934559010916,What was tha code,0,
1015444222607904858,"I have a few questions about the contest. I don't want to pollute this chat, can a moderator message me?",0,
996041907882963035,With the eyes maybe try all black?,0,
993864355349266432,You coming?,0,
1021912467540033596,maybe smaller props require smaller quorum?,1,
878387191854817360,"If we didn't win the Noun 13, how to I receive my ETH back?",1,
1045058111108563034,<@1015276493187862668> who would you like to cohost?,0,
1022922181254058003,What are the benefits of serving as a board member to a foundation?,0,
1022998219883565167,here?,0,
1060771109697486988,these ready to go man?,0,
939257693481349161,what are dimensions of a noun pixel wise?,1,
992803298761523240,Is there a way to search all existing nouns already born by trait?,1,
928097313799430174,I am trying to wrap my head around this. How many of these characters are there? And this was just total coincidence?,0,
930576128823939123,Interested to know what you’re alluding to here. We talking visa acquiring a cryptopunk? Or getting behind small business? 😅,0,
989552060158574652,"I was wondering if I could recommend a talent who could assist with character design, modeling, and rigging?",0,
1078122451105484890,<@730051418857406515>  303eth  ??,0,
1027959508372303953,"this already seems pretty great, assuming it's token-gated to nouners/delegates

is it ready for the DAO to use, or do you need some more time to stabilize it?",1,
1027640809543180379,can you please move genearl convo to <#988647311611686913> ?,0,
926200998266015745,It’s an opportunity for extra oversight… right?,0,
887490823472709662,have you looked at <#882037862969782364> ?,0,
1032028340531499029,who is fomoing all these ugly nouns,1,
1050815608725454928,"Tweet out new auctions and promote them; if you have a community, get them involved in sharing your message; twitter spaces is great for sharing about your dao",0,
1054701329056022578,"Why would i favour in you??? U r racist? And so what if im filipino or what or americans theres nothing wrong being with that, what is wrong is you because u talk like squammy",0,
1009894581690703882,did you eventually get in?,0,
933715157937446992,Bots?,0,
934863353275371520,is sidenoun backed up nouns?,1,
1012241341297733702,who's coming to hang with Blu Xanadu on The Noun Square in 30 min? 👀,1,
1060622098810290256,how is roko-dev online lol,1,
1058234842074071090,Hey RFG do you have 2 links left? I had a couple people DM about 559,0,
944648312039039006,Would love to join the zoom. Is there a calendar invite? This proposal looks amazing btw.,0,
878396564018712597,"what is emoji consensus on nowner vs nouner for noun owners <:noun_face:863562478546190358> 
1️⃣ for Nowner
2️⃣ for Nouner",1,
985933916588367873,"GM everyone. Relatively new here, would anyone have an exact definition of what it is to be “nounish”?

I’ve read the notion doc on it and I can pick up from context clues how it connotes to virtuousness. But I was wondering if somebody has deep dived on it and set certain parameters? TIA 😊",1,
1085564028526542938,We doing a call after this NOC <@806284850763006012> <@916058740086669362>?,1,
1087775963120680960,Is my spaces up? I can't tell and can't mute so think somethign may be wrong?,0,
1000991569089941525,"Hey!  Yep, it is taking a while.  We are learning.  A team all over the world, with multisig signers in different timezones, it has a great deal of intricacies.  Have you received a DM in twitter about it yet?",0,
1004153401472462969,"There’s the 2.5% marketplace fee, so probably doesn’t matter re royalty?",0,
1060832678955466772,"Hi! We forgot the values that we put here, amounts and dates, and is it possible to change them?",0,
1078306605612933231,but how did we just do today's one?,0,
897136811179139132,Yall what's the best way to get high def downloads of current nouns? is it to generate it myself through the playground or,1,
909655168646266880,"<@!850478993463443487> last one:

I noticed the auction house implementation contract had its ownership changed as well to the timelock. Since this is just a library the proxy uses for delegate calls, is there any reason this was done? E.g. any security reasons?",1,
934155842461261894,what is the issue with defi structured products?,0,
873724449201987614,Is there anyway for non whales to get nouns?,1,
1021871401323470908,JPG or PSD with no background?,0,
933432514054340639,"what if they need 50 eth, or a noun, etc?",1,
1020912778183188490,Do we have gallery app yet for any given collection?,0,
922185055537889320,"how does one get skin the game? only by buying one at auction or opensea? looks like the floor is over $200,000",1,
1034658077733031937,how could i help ?,1,
947226257433714698,How we looking?,0,
1089988075393921106,wait what time changed again?,0,
1084508072392806540,GM FAM!!! What's up!,0,
974607362734317588,what do you mean?,0,
1059576788147249182,Official discord?,0,
934175199690100736,"sorry, retroactively to what?",0,
1053558229919088640,Why do they have to own it prior to prop creation? Isn’t this the intended use of the remaining 188.69 Ξ in the wallet?,0,
1018818245412782122,"you're using an incognito window, right?",0,
984893492293677218,<@813421644298321961> Are you doing  spaces today?,0,
1063347733576028220,should I wait?,0,
995724125412786217,Who knows?,0,
967313377451970620,So theoretically (if the network was still running) no new noun could be minted for 1000 years and then someone could come along and mint one?,1,
902722872697581611,do you think it's relevant to put a deadline for the art work in there?,0,
1010640567375495198,Hey <@!760293700587749386> —I saw a notification with a question from you & now I can’t find your comment. Can you ping me again? Or dm thanks!!,0,
1073017285700227202,Can't add you as admin- I think 142 or Toady have to?,0,
1003933355034824744,"canonically we must count s2 from the 8/8 anni, not noun id 365 surely?",1,
1012642432225128569,Where’s my Pulitzer,0,
933159709106655232,question: how is the spread priced here? is it based on the amount of liquidity in the sushi pool?,0,
1022947918656835636,"Have we ever had structured discussions for things the DAO would like to fund more of? kinda like RFPs? Given how successful the mandated rounds for prop house were, it seems like setting a constraint around theme could drive a lot more contributors.",1,
1063664628804104212,Any luck here?,0,
985914870719479818,Anyone need a chip for that dip!!? GM Hope everyone is well.,0,
869774949429162034,Are you talking about the faucet <@803853527972577313> ?,0,
989548524750393375,<@708131862731554917> nouncil dinner with a toga dress code?,1,
1089765751491153973,Gm..when is the announcement of winners in nouns giveback? 😊,1,
1032652339326238750,Will you a punk off me for 2500 eth?,0,
940750647945470003,why did you test on your own fork instead of using an existing testnet?,0,
996850188968804433,"Reporting for duty 🫡

<@708131862731554917> is the contest closed so I can pull now?",0,
874370586002984980,"ok first ingredient magic, then?",0,
1003439199078318200,"Sorry to hear, what's your twitter handle? I will look at our database.",0,
1012792284556820571,"does anyone remember a tweet or discord message re: nouns tattoo, something to the effect of ‘now i just need a noun to go with the tattoo’",1,
998610797733367909,"anyone else have trouble finding all relevant discussion about a specific proposal? made this prop to build Discuss Nounish which aggregates all discussion from Discord/Discourse/Twitter into a digestible format, lemme know your thoughts/if you've run into similar friction 🙂 - https://prop.house/proposal/752",1,
920071365858574387,"<@!846122580900446208> curious if other people are having issues with the stickers actually sticking? This is the second set I’ve put on and having the same issue. After cleaning, wiping, drying, etc.",0,
1012828852755648572,Anyone else around?,0,
872137349784551455,"could be a very high barrier to entry, no?",1,
1048753389439295589,Builders with… something?,0,
933048497693929522,This channel is public right?,0,
1026502246617317416,<@202986009216942080> still waiting on signatures?,0,
874342885334601799,"everyone know its not rinkeby anymore, right?",0,
998740837460615281,"i am in there, what do you want it to say in the call agenda?",0,
956564706057936936,is reveal over time? or how are you doing reveals,0,
968564161879638026,22 can we discuss my upcoming proposal of the Nounish on-chain arcade?,1,
1049857484241764412,"you explain as if you know everything, so what is allowed and what is not allowed? And if I say I got the picture online but I paid the author's fee, is it legal",0,
991176144248373338,<@813421644298321961> here ser? I lost my NFTs by hacked.. Could you plz my loss warranty? 😥,0,
984824866354130966,"This mini-fella sits on my desk and I keep thinking… those glasses 

Really ought to be Noggles…

Would be a bit much to find a factory in China to make a Noggle version when the minimum order for this sort of thing is usually 5,000 pieces 

Wouldn’t it? Would it?! 😄",1,
994680244877410425,<@708131862731554917> you hosting today?,0,
977682275061878814,how nicely would semi-transparent objects play with the descriptor?,1,
983771926440869898,"Anyone know how to send an NFT to Nouns DAO Treasury? As part of my small grants funding I said I would, but I get ""execution reverted"" I can send it fine to other addresses. Any ideas? https://opensea.io/assets/ethereum/0xda018351e8bf6ee4ddcc114dbdbe28737d286360/1",1,
995041493318381689,Also you mentioned on dm you wanted a wiki. Did you want to develop something from scratch or use existing wiki apps?,0,
1068247747217596526,Did anyone manage to pin down a guest for tomorrow? Literally been non stop away and driving for 2 days. Just got home,0,
1054701452406308865,<@299133044789477376> Your friend?,0,
1031612520793911399,a....glitch?? lol,0,
1006783828012060732,No new traits so far.. Or am I wrong?,1,
1078371213384097943,people?? lol idk,0,
1002674842929217547,"Hi frens. I'm WG, an independent developer in the space.

Question: **What will happen to your Noun when you die?** What will happen to your crypto in general when you die?

I built a free service to address this inherent problem in the crypto space, which manages digital asset inheritance upon death.

Documentation can be found at https://docs.deathwish1.com/ (with links to dapp and audit)
Mainnet Etherscan: https://etherscan.io/address/0x673864a06746b66bcb1b6932108082a37909c145

I'm writing for access to Nouns DAO funding for this unique use case as well as to encourage Noun holders to use Death Wish to secure their Nouns. I would also appreciate any Tweets in support of my project.

Thanks for reading!",1,
1045868612184985610,"Okay I got you, when are we wanting to submit the next prop? I think it would be good to have Novembers data included, whether through the end of the month or to date, so if someone with access to the twitter can send me the csv I’ll get the data updated to include the latest and then we can reconvene on what stats we want to highlight/focus on, etc",0,
1009629234442010664,Link?,0,
935676802746187826,<@!916017014617804900> what are some of the hijinks that this evil wealthy cat encounters?,0,
1008947938560573511,Details?,0,
866377596198453299,Are we doing more than one noun per day for test net? Seems like it.,1,
941113469120430140,what is on the shirt?,0,
1065304185362448424,"what would be even more awesome is if we have a bunch of recordings, can manually label speakers to voice, and then have future recordings auto identify of who is speaking",0,
901561136409894914,Pretty sure that was the launch date... but maybe a Nounder can confirm?,0,
1049860667496214558,<@930985786449481858> are you guys rolling? i am frozen!,0,
1047370690539569152,"am missing alot of knowledge on what can be done via DAOs beyond 'release eth'

is there any guide I haven't discovered that covers things like adding or updating traits, governance changes, other rarely used DAO features",1,
1010778070296313866,cuss.?ㅋㅋ what kind of cuss?  like crazy?,0,
991761973568077874,"<@813140072609218573> If Prop 💯  passes, can we talk about getting some FUNglasses in September? Also, can I ask you and <@816727974485164062> about the possibility of using your design for a full-size figure for selfies at the beer garden?",1,
1026990345822687283,"right, but he asked for single point and that is you. correct? and what do you call them?",0,
977695400498700368,<@237241733774180352> can you support this use case?,0,
1088840139725348945,And they don't get the role when they click the emoji in verify channel?,0,
1044963988246634566,which team are you going for? 😄,0,
1086638976795947038,Did we formally kick off that Starcatchers Art Contest?,0,
1086066397664251944,"Yeah. That’s a pain. What does it look like if you copy the whole tweet link and pass it into a tweet in a thread? Instead of writing a new tweet? Can’t remember if that is possible and if it is, how it looks",0,
1083787124119195721,how do you mean?,0,
977230286830055434,can nerman fix this?,1,
959203554088849408,"Is this in the Discourse post, or from conversations elsewhere? Also just to draw attention to it, Dustin did do a really great job with this proposal site: https://www.dustinyellin.com/d/24141e#cover",1,
1047701587746897970,<@&1041523174061379634> <@819913426825379860>  Do we have the tweet text for this week's show?,0,
1030515437550718996,"so fresh for me to listen Brazilian language , it is Portugees? So fresh!",0,
911118175809183754,you believe in NFTs but not eth? if so do you think Nouns willl be eventually moving to another L1 and should we be hedging by buying SOL etc?,1,
1018519627850059818,"Yo should we book in old mate? He keeps asking when is good.
https://www.youtube.com/watch?v=b3Oab3IcfoI",0,
904673353141469244,"<:noun_logo:863086828427804692>  Nouner’s Townhall Oct 27 2021  <:noun_logo:863086828427804692> 
We should set a regular cadence of meetings (once a week)

4156’s blog post: Do good in the real world. A chance to make positive change + generate income and inquiry and positive publicity improving the brand value.

Skatepark: It has been great to see so many people putting their hands up and stepping forward to connect us or get involved.

Start with high impact projects: If one is successful we’ll end up with heaps of people/organisations coming at us for nouns to get involved.

How will proposals scale as we grow? Its exciting to imagine what scope of projects will come. 

Donations/contributions that get us to name something is an interesting avenue. 

Skatepark.org accept crypto (awesome!) Do we need a bank account or some sort of real “traditional” world interface to pay for these kind of projects generally? Working on something here.

Incentivising proposal submissions: A pool of money is an incentive itself. Eventually we will be trying to disincentivizing it once it takes off.

Ideally we want noun owners to want to push nouns forward and be active participants, obviously free-rider problem will always exist but could building incentives help and be important? 
-Do we have rewards for voting? 
-Stipends for quality proposal? Incentivise bringing interesting people and ideas to the dao
-Feels too early for above. That should be last resort. Social levers are really powerful.

Coming soon is nouns profile pages! Vote history etc. which will hopefully begin incentivising on a social layer
-Perhaps POAPs and badges for participation will come.

SharkDAO struggling with their own level of participation in voting and proposals etc. One method being used is to try to improve information flow, this could be something nounsDAO should consider.

Should NounsDAO hire some people? There are folks in community interested in working full time as either contractors or employees or residents… what do we think about that? Scale up resources? Ideas for community management, designer, full stack dev…
-General response positive to this, especially for community and onboarding.",1,
1007757244051505233,I’m not understanding how it’s bulky? Seems the only way but let me know if you do find something else reliable and easier (and faster to retrieve than twitter recordings),0,
1005997119292837898,Or 1hour?,0,
888235119909953536,"multiply the number of unique elements? is that right?
2 x 30 x 137 x 234 x 21
=
40,393,080",0,
1041855012462133339,"Bakit kaya di lumalbas sa ""quote tweet"" ung ibang submissions ko?",0,
1084974973120151652,are you referring to the .netlify link?,0,
980478485581672448,Should I add any others?,0,
1091420299272138912,"that's definitely midjourney. look closely at the workers- none of them have any definition, even the cables on the machines just kinda melt into each other",0,
1052412632965058581,RT Picker <@930317640487030854> ??,0,
980110264521330700,Does weed count?,0,
1006334858148192276,might that be preferable over loosing Sasquatch?,0,
945692587153571910,<@!390379410538233857> like this?,0,
1020059120725930174,Too many settings?,0,
1053142958242807818,if its not too long?,0,
971211107068948551,We have a fire Elmo gif with nouns?,1,
992375757328355388,A husky i made for one of our dota players.. close enough?,0,
951538593439035432,Is this the co. you've invested in?,0,
944392972982681650,Is this the invisible nouns project that minted yesterday with the cats?,1,
1061017449534865538,what about prop winners/payment recipients not based in the us?,1,
1083753792916439090,"ive got a poap ready, announce at 9:25?",0,
1032147373075472435,Or nothing new?,0,
961030350123986946,"3 questions (sorry if already answered elsewhere). is gnarsdao fully funded by nouns grants, or does it have its own capital on top of ours?  second, how do you define extreme sports? i'm friends with the urban explorers in the on the roofs crews (driftershoots, raskalov, em1t,...) i could imagine funding some of their travel to get nouns exposure.  similar with things like motocross, auto racing and big wave surfing. lastly, whats the best way to send ideas your way for approval?",1,
872714100751360050,Nice noun GAN guys and gals?,0,
1031185055277650062,"This is 1 year in sir. Imagine the state of factions in 2, this isn’t a mending problem",0,
1011169120215113770,omg it was so short is that bad?!?,0,
883003061423984671,"Are there any verified roles for rinkeby Noun holders? Ha, sadly may have been the only one I'll be able to get for awhile outside of the party bid.",1,
1014535174177960038,Draw one of the unminted heads off Noadz graphic in any style. 0.5 ETH top prize plus 2 x 0.1 prizes for second and third and anyone who picks a head that gets minted before next Monday wins a bonus?,0,
1037637257085067314,guys anong maganda na ipad sa mga katulad ko nag still nag aaral parin sa art?,0,
1003620908843401258,<@303004182129147905> which type of time travel do you use?,0,
989038520406532096,"We need to decide what to do with the General Delegation Pool of 6ETH remaining from the Nouncil Grants Program. These were the options presented/discussed on last week’s call, please choose one of the following. 

A) Divide the extra amount equally among all eligible Nouncillors (they must update their Proposals accordingly, or refuse the additional ETH.) 
Pros: Quickness, since we need to execute and report back on these initiatives by end of July. 
Cons: No broader participation, no new ideas. 

B) Ask all Nouncillors who would have been eligible for next round (joined one month too late for eligibility this round) to submit ideas, award top 6 ideas 1 ETH each from remainder. 
Pros: Broader participation, new ideas. 
Cons: Adds 1-2 weeks to administration time, execution timing will be difficult. 

C) Return funds to DAO. 
Pros: Minimal additional work required to administer. 
Cons: Potential optics around appearing as though we cannot deploy capital to good use for proliferation within our networks/communities.

NB: RED A = Abstain

Vote closed",1,
1026575641493110785,Ready. now is i just try again that will work?,0,
917351310746058752,How around how much is a Noun?,1,
1003150113218244660,lol what got passed?,0,
897494294208872448,Who wouldn't want to pray to a digital God that looks like an onion?,0,
1070353838147633232,Friends- possible to create a music ai channel where we can gather and discuss music vibes?,0,
1033789545679949925,Can anyone here connect to vote on CoordiNoun or is it broken for all of us? <@&1011390425745080453>,0,
1015213786409472110,if im not shown then im not included in RT contest ? 😅,0,
1077918629837938708,"Fair point, could bring in some interesting dynamics…… but I just had an idea, what if this feature was used as a temperature gauge before props went on chain? …… wondering if that would cause voting fatigue though 🤔",1,
1050520628622540840,so is there any open source secondary marketplace real alternative to Open Sea out there?,0,
1033958505348087819,Im sorry where do i see that if i sent an eth address from my binance wallet? My balance didnt change as well,0,
900755081392193536,right?,0,
967766698566508544,you guys want memes?,0,
1090302832898486283,per keeping the space going.  do we think that anyone will miss because they didn't get a notif?  wonder how we could trigger something for them?,0,
987821151747178576,price is right submissions?,0,
1012486555773968384,What kinds of notifications? We do push notifications in the browser right now... we looked at using Blockscan Chat but haven't seen much adoption of it yet: https://chat.blockscan.com/start,0,
1020771033965416489,<@537427016501297152> -- what do you think of a Nounish camp at Burning Man?,1,
1033424293423485038,<@650824125056548865> what public facing channels do you really need?  I'm looking at ssecurity/ideas for the show/be our guest etc. and looks like these could be done in DMs or general chat?,0,
1013752817728626718,Is the mint still live?,1,
1005193153353097296,Are we going to do a twitter thread with all the guests and their times so that they can retweet it?,0,
997263721044910180,"Hola chicos buena tarde cómo están? Como saben lance mi propuesta de lanzar un Newsletter en español para la comunidad, y ya empezaron las votaciones, me ayudarían mucho si votan y lo comparten para poder ganar y llevar a Nouns a todo Latinoamérica https://prop.house/proposal/648",0,
1051279597028778084,Who settles in your prop?,0,
1016659945908871198,<@708131862731554917> can you?,0,
1050808809108557864,We would love to make a tweet about this tonight if we can.  Could you guys please send text?,0,
997515863202734121,"**What is Nounish?**

Nounishness is very difficult to define. I did a word study on ‘beauty’ a while ago, which is also quite difficult to define. In my searching, I found this definition by Jonathan King which I thought hit the nail on the head.

> *Beauty is an intrinsic quality of things which, when it’s perceived, pleases the mind by a certain kind of fittingness.*

I thought that was a good place to start for describing what Nounish means, which I think is just a certain beauty that is exclusive to Nouns. 

Nounish is an intrinsic quality of things which, when it’s perceived, pleases the mind by a certain kind of fittingness to the Nouns community. It can be used to describe physical or digital objects and general values.  
*1.    In regards to art: “That new derivative project looks very Nounish.”
2.    In regards to physical goods: “Even though it doesn’t include noggles, this still feels very Nounish to me”
3.    In regards to values: “Kindness and inclusiveness are absolutely Nounish.”*",1,
984136213697003551,Is Nouns going to be represented at NFT NYC?,1,
1031660404834844824,"Sure? I mean there’s only one thing to discuss, I’m happy to basically just open it up and not really lead the call as normal",0,
1015340853826424905,"Takes the block to create the random seed you mean? Yes, it can take the blockseed or just create a transformation of the mint's serial number",1,
976550388855615538,What about extensions that don’t really make any money at all but contribute to Nouns in other tangible ways. There are many.,1,
964198701948080188,How to claim POAP?,0,
1049739047507075183,Who is starting shark dao?,1,
1026680576859709490,"asking a probably stupid question just to confirm something for myself:

Is the newly updated hosted service indexing the contracts you pushed this morning? Asking because I no longer see the upgrade props you and I made today in the results

```

{
  ""data"": {
    ""proposals"": [
      {
        ""id"": ""1"",
        ""description"": ""# test\n\ntest""
      },
      {
        ""id"": ""2"",
        ""description"": ""# test\n\nest""
      },
      {
        ""id"": ""3"",
        ""description"": ""# asdf\n\nasdf""
      },
      {
        ""id"": ""4"",
        ""description"": ""# sdfg\n\nsdfg""
      }
    ]
  }
}

```

Again, could just be some side effect of the contract upgrade I did around the same time or something so like I said sorry if I'm being dumb 😂",1,
964202265529446531,what's your address just to confirm,0,
983801668380553257,fomo is such a great idea. Which gigbrain came up with it btw?,1,
899935139377848370,do you think Head Dao project is trusted ?,0,
954784472249811014,Should we be voting on Prop44?,1,
974702073088180254,There’s also the thoughts around balancing the permissionlessness aspects of CC0 but the need to have some guardrails when distributing funds. So I don’t think you came off harsh —there are legit concerns. Oh and are you new really?😂 I mean in nounish terms you were here before most of us! Just now you’re official!<a:noun_heart:907783392182014012>,1,
1089965472595845170,what is the extension?,1,
978742907618086973,what do you mean?,0,
1012841988808265819,but wouldn't the contract know? and its public,1,
1031689968071999548,Should we fire up a 24h spaces for people to talk about this as per David’s suggestion?,1,
1015978707325812736,thinking of entering the contest...hows my unminted art?,0,
950954951276900422,Does it not make sense to contact the creators of the nouns.party auction and seek their aid?,1,
981572083026894939,what do you think about this https://twitter.com/Greta_gremplin/status/1532007452899790848?s=20&t=a-iOixOaDfFp-UPZEb1skw,0,
912828429743845386,what is cheapest noun going for,1,
1006280716767723651,"btw, where is the best place to share updates and ask for feedback? Should I do it here?",1,
1090406455418556506,"the prop looks great - exciting for sure! on the checklist, there's a ""gaant chart"". any chance we might be able to see it in the prop itself?",1,
1020118897418047618,And YT?,0,
879106278604021820,What do you think the pill is filled with? :p,0,
955866862934192128,Did we just receive an idea for our first Proposal on a silver platter guys?,1,
986057042307473469,Do the beans come in a sweet looking tin can that you can wash and use for storing nuts and bolts ?,1,
1063935840545419357,"Hey all, when did the ""art packs round 2"" thing go online? I'm confused that there's no participant yet!",0,
1077331911355146351,what's this guy about?,0,
1022511376310222939,"https://discourse.nouns.wtf/t/proposal-noundry-season-0-compensation-2nd-draft/2395/3

can i get some more feedback on the suggested coordinape round? (assume admin is not a problem)

22 and willprice think its a waste of both eth and time — is this a common viewpoint?

i dont want to change the prop just to please big wallets, but if the dao at large think its a bad idea, thats a more valid reason for concern imo",1,
1012041394522693672,What is going on with the sailing event? I would like to get some photos of my noggles there and then send them over to another friend,1,
1066086810742173787,We will need art for the standard twitter soapbox image.  Do we have someone who can send that?,0,
1022841156238848001,halo halo apa kabar semua ?,0,
974909352085454878,"Lemny what is this? Why would you do this after we submitted, after weeks of working on it? Why wouldnt you tell me first than telling here publicly? This was your plan all the way? And what about my ticket to New York where I was supposed to stay in your place? Thats cancelled aswell? Why would you do this to me and my father who we spend so much time on the proposal?",0,
906917155545706517,Right folks. Anyone want to start kittendao? Happy to secure this for it,0,
1026939782728786000,<@959129955755757588> have you seen this? https://colab.research.google.com/github/dmarx/video-killed-the-radio-star/blob/main/Video_Killed_The_Radio_Star_Defusion.ipynb#scrollTo=9zT0u4-q_fMF,0,
1015767238252437545,Are these shipping soon? I'm pumped to try it!,0,
1062879043684405319,Who is starting?,0,
1049085472242143262,"hey mod, a/s/l? 😅",0,
951963104500146246,Is there a Pledge can Noun head?,1,
984881082539339777,Anyone Lil Nouner expert here that can answer my question about the lil Nounder veto process?,1,
957991226437664808,G TO THE M! how is everyone doing? Apparently I am weirding out a few of my clients with the non stop posts of glasses and more glasses so the past week and I am sure moving forward there will be a lot more questions from confused Art Directors and Project managers... LOL,0,
977805495786156052,What's up?,0,
983794198127968286,"sure, want to buy some moonbirds so i can buy more nouns?",0,
982216643516170260,"Hey, what does settling an auction mean?",1,
1093727101951160352,Think we should make a temporary channel to arrange nftnyc stuff for those of us going?,0,
1028066924074123365,seriously? go ahead then,0,
988899464381079613,Can we write a limerick with the contest rules? Lol,0,
1009689615000678411,maybe her?,0,
1047890728195457155,any requested edits?,0,
1088835570341527593,"Who didn't get a role when they joined?  If they didn't get the role, they wouldn't be able to see the discord right?",0,
1042954531530621108,<@657618476202197000> the y00ts folks are asking for a recording but it seems we did not go live?,0,
970491385063026758,may i share on nouns twitter with credit to you?,1,
1002051886578421842,gm. Fav flavor Boba?,0,
1034538228620996680,is there a tool to sort minted nouns by trait?,1,
1060821534672953384,why floor .044... so sad,0,
1077392756219052124,When I offered him both days he took Thu as he said it was better for him. He said he doesn’t know how long he can be on so maybe we can do both?,0,
1085217476557684816,"Just waiting back from <@872097428185178152> to see if Blockchain Ninja can move. If they can't.... what have we got on to the right of NOC that day, we could always do both, although i do like to keep guests as seperate as we can for our own works sake",0,
967561721923387464,"Yes.This. If a team wants to collaborate would you be interested? Could be fun for you to do some fun blocking, test shot set up type stuff.",0,
1006697119714910320,or are we thinking we would add all entries ourselves on Prop House?,1,
976773566748049408,which head trait is this?,1,
961066142120685608,"ahaha ah man, im honored <a:noun_heart:907783392182014012> 

i have to keep myself avail for a project im building rn.. but maybe i could help out on a couple shots depending on the scene complexity, etc?",0,
975922342448484405,Or too far unrelated?,0,
987084995514499102,"hey everyone , curious to know why this keeps getting voted down ? This seems to be extremely important. At least keeping a portion of treasury funds in stable coins. thoughts ?",1,
996954272413532210,<@819316859097579530> You good to make the POAP from the 14-19?,0,
977340126394982424,"does zora have an easy front end to create auctions without doing any dev? oh - also, does it do gasless...",0,
1062498555551551599,"""esports isn’t free and labor has to be paid for which we have done""

With that ""technical partnership"" was there any financial backing?",0,
984762504385277962,Oh. So it wasn’t a hack of the contract?,1,
1060969353438310430,"Ug. Sorry that happened.  Is this a weekly SoapBox, or a one time thing?",1,
1060168888094040084,ive already sent proof u dont know how to read?,0,
953046706352697454,Can you replicate an AI Noun for me then?,1,
938595650445139969,Looks awesome! Question for ya - whats the exact logic you're using to decide the moment its Noun O'Clock and send the Fomo link?,1,
983438678506487870,Like if I wanted two of them sitting on a couch with one's arm around the other.  What's the best way to make this happen?,0,
992572894548865086,😂 OK <@456226577798135808> we may not agree on much politically but this was hilarious! And I pretty much had that same rant plus oh so much more in the past week!! It might be interesting to have a nounish political/policy discussion channel —see if nouns can break down some barriers? (And also to keep it separate so the rest of the nounish world isn’t subjected to our US insanity😂),1,
1015051738111287326,What else?,0,
1052752465772167248,was a sam ellis likeness granted? i think this might be bs,0,
1016408329318309908,sweet!  touch base after?,0,
1078371198129410168,growth?,0,
1059690968732930068,If you're a leader in your space and not building with Nouns...why?,1,
1013648072938619000,"Yes, doing it the right way and setting the tone is important. Can we turn grifters to good community members? Is it possible to channel the energy towards good?",0,
1022746951202132038,Why not list and sell then start bidding ?,1,
1005490187033387039,"Thank you all for your support, I will toil tirelessly to make a stunning cleaning / bludgeoning product that the dao will be proud to call its own.",1,
996138294163279912,"<@804065259383685161> Did you get a chance to look into the dates being off? For example, this one.
https://nouns.wtf/noun/366",1,
948367164954513498,<@!813421644298321961> have a second for a dm?,0,
915461716433842216,Are we being invaded by bots?,0,
1003080505572462672,Hey <@756585502391664822> you wanna do the guild setup now?,0,
990792905759281263,what did she say?,0,
933438709326573578,not sure what bitdao's up to but might be possible they have some in the ranks?,0,
1014118338777059389,Should we share the video in Nouns discord today or nah?,1,
